0,1,2,3,4,5,6
4686.648,88.314926,76.457001,71.675766,107.95459,85.914314,69.884445
4695.076,88.184326,76.512245,71.723923,107.802078,85.982315,69.928307
4703.505,88.066414,76.566856,71.745079,107.632172,86.041527,69.992966
4711.934,87.94146,76.608032,71.845146,107.46331,86.139404,70.194122
4720.359,87.802101,76.591499,71.8937,107.209633,86.170418,70.256264
4728.788,87.710297,76.69072,71.945732,106.949165,86.191208,70.288254
4737.217,87.508934,76.646446,71.937653,106.638145,86.175606,70.307739
4745.646,87.338661,76.640289,72.005966,106.395134,86.194351,70.442436
4754.074,87.118912,76.643845,71.970795,106.08297,86.18235,70.460701
4762.501,86.984863,76.643364,72.035393,105.815765,86.171989,70.600471
4770.928,86.823662,76.62561,72.076759,105.483879,86.204102,70.641487
4779.357,86.549942,76.567688,71.963615,105.103058,86.083893,70.605522
4787.784,86.416603,76.590584,72.122849,104.764748,86.065453,70.677856
4796.212,86.148544,76.440666,72.011414,104.411621,85.985451,70.679764
4804.641,86.006126,76.551163,72.101761,104.017403,85.854248,70.709366
4813.068,85.760925,76.421532,72.064453,103.631035,85.787216,70.746681
4821.496,85.49144,76.342796,72.011826,103.23082,85.64373,70.704636
4829.923,85.364006,76.367416,72.032562,102.83606,85.560173,70.762329
4838.352,85.131317,76.302734,72.013016,102.430687,85.436409,70.703781
4846.779,84.869453,76.202454,72.019279,102.050369,85.298241,70.760773
4855.206,84.647751,76.093948,71.93734,101.660606,85.147636,70.752396
4863.634,84.492516,76.082069,71.909874,101.207253,85.008751,70.706451
4872.062,84.167229,75.987823,71.915764,100.812302,84.852844,70.653587
4880.49,83.984467,75.946365,71.859169,100.399681,84.733185,70.662819
4888.919,83.789757,75.819649,71.821579,99.993736,84.567352,70.64608
4897.347,83.543434,75.762337,71.754166,99.564079,84.354683,70.568321
4905.774,83.248062,75.597565,71.724342,99.15477,84.181686,70.493309
4914.202,83.11013,75.518845,71.688469,98.737617,84.019386,70.426453
4922.631,82.931877,75.460777,71.616409,98.386124,83.813873,70.404419
4931.06,82.77494,75.353439,71.59201,98.023697,83.591942,70.357475
4939.487,82.687485,75.238564,71.528885,97.772949,83.401993,70.382607
4947.916,82.602158,75.133804,71.436951,97.54718,83.200668,70.359001
4956.345,82.491684,75.011261,71.337303,97.343483,83.03849,70.287422
4964.773,82.662201,74.969276,71.353516,97.210892,82.85997,70.210953
4973.2,82.523277,74.87352,71.271721,97.115128,82.673164,70.11039
4981.629,82.546425,74.771545,71.19149,97.111702,82.501472,70.092079
4990.057,82.596992,74.74556,71.143036,97.081978,82.340744,69.949509
4998.484,82.580986,74.633102,71.065163,97.158157,82.238892,69.954025
5006.913,82.67495,74.539131,70.982628,97.226089,82.122879,69.820152
5015.341,82.785271,74.508461,70.979218,97.375763,82.006615,69.779549
5023.77,82.898109,74.446404,70.95726,97.517761,81.917999,69.602234
5032.197,82.958473,74.369255,70.824402,97.725723,81.821884,69.579254
5040.626,83.072464,74.346611,70.785255,97.91745,81.789375,69.433281
5049.054,83.257225,74.369469,70.776031,98.137924,81.782021,69.435555
5057.483,83.41964,74.326241,70.720192,98.402214,81.721237,69.355522
5065.911,83.587044,74.336792,70.68811,98.665894,81.688034,69.264786
5074.339,83.756783,74.29261,70.683113,98.923126,81.697662,69.221695
5082.767,83.93898,74.339699,70.66375,99.267799,81.727264,69.172897
5091.195,84.101562,74.309669,70.628906,99.567795,81.72525,69.137405
5099.624,84.310257,74.317238,70.582603,99.888542,81.75,69.154823
5108.053,84.391418,74.27298,70.44368,100.253136,81.834091,69.135765
5116.481,84.725563,74.421425,70.576813,100.629417,81.934792,69.062477
5124.908,84.861763,74.421387,70.584801,101.03421,82.017456,68.997734
5133.337,85.063499,74.48497,70.570251,101.395836,82.070892,68.994766
5141.765,85.27359,74.479439,70.564026,101.790146,82.20443,69.007034
5150.192,85.596512,74.593475,70.626984,102.176811,82.331902,69.006584
5158.619,85.808876,74.672668,70.635841,102.546722,82.413788,68.940826
5167.048,85.960167,74.667038,70.58506,102.957092,82.524979,68.964684
5175.476,86.207016,74.748116,70.62812,103.389786,82.682785,68.931511
5183.904,86.45047,74.86956,70.735153,103.757538,82.826721,68.915871
5192.329,86.728935,74.96476,70.755898,104.166458,82.960312,68.974937
5200.757,86.945923,75.041649,70.808975,104.570213,83.122192,68.959572
5209.185,87.105064,75.132713,70.846664,105.039345,83.331841,69.017189
5217.612,87.382996,75.228493,70.868896,105.4105,83.447678,69.000031
5226.04,87.595085,75.286011,70.925514,105.868309,83.672302,69.07032
5234.469,87.842346,75.459496,71.032585,106.238144,83.804787,69.084473
5242.897,88.007011,75.454765,71.038162,106.670525,84.059052,69.174042
5251.325,88.199501,75.598305,71.072655,107.029533,84.234322,69.288948
5259.753,88.350891,75.688225,71.159836,107.358643,84.411362,69.357468
5268.181,88.475876,75.813416,71.222954,107.612473,84.603203,69.402954
5276.609,88.52404,75.944656,71.256828,107.805664,84.771645,69.447975
5285.037,88.532509,76.106621,71.294151,108.025703,84.984566,69.56884
5293.465,88.640991,76.082672,71.330475,108.138634,85.160202,69.63295
5301.893,88.54007,76.197105,71.462341,108.129623,85.274467,69.617615
5310.32,88.597717,76.29129,71.528587,108.209488,85.437531,69.753494
5318.748,88.539383,76.340996,71.551262,108.20575,85.644196,69.792892
5327.177,88.518349,76.436859,71.665932,108.160477,85.792046,69.925949
5335.604,88.415833,76.4711,71.681389,108.087311,85.895988,69.976379
5344.032,88.339508,76.512703,71.7883,107.977119,86.004082,70.024315
5352.46,88.260262,76.60659,71.826065,107.815346,86.048454,70.095459
5360.889,88.092094,76.611969,71.881622,107.627159,86.127892,70.205528
5369.317,87.976578,76.651108,71.917336,107.421921,86.189018,70.279655
5377.745,87.818405,76.701263,71.959709,107.135017,86.207497,70.299721
5386.174,87.685875,76.707817,71.97818,106.903145,86.2463,70.346504
5394.602,87.527924,76.711464,72.036133,106.641083,86.256302,70.376656
5403.028,87.366684,76.710648,72.024551,106.333237,86.271805,70.468918
5411.457,87.159218,76.662537,72.035324,106.037086,86.248589,70.555283
5419.886,87.031029,76.771011,72.080338,105.703194,86.200287,70.575569
5428.314,86.815826,76.731888,72.134247,105.371056,86.163063,70.544342
5436.741,86.537254,76.609558,72.060242,105.06456,86.152367,70.705544
5445.168,86.453651,76.651398,72.154793,104.710869,86.070488,70.717728
5453.595,86.114159,76.563728,72.104019,104.350517,85.971817,70.727112
5462.024,85.972397,76.588058,72.111832,103.942719,85.882416,70.734749
5470.451,85.698311,76.490746,72.062187,103.560066,85.815842,70.741356
5478.879,85.605392,76.504257,72.160027,103.131836,85.692009,70.785408
5487.308,85.325974,76.360825,72.099297,102.768478,85.570122,70.787399
5495.734,85.055161,76.272018,72.023087,102.368958,85.44046,70.792854
5504.162,84.885216,76.248901,72.00042,101.903015,85.294487,70.80629
5512.589,84.682144,76.191765,72.021873,101.541336,85.135071,70.773766
5521.017,84.500511,76.088913,71.966217,101.174065,85.034485,70.757378
5529.444,84.2174,76.019836,71.954659,100.698235,84.884636,70.735298
5537.872,83.959038,75.909271,71.894943,100.336517,84.739426,70.746742
5546.299,83.703384,75.823395,71.841133,99.890938,84.555244,70.697693
5554.727,83.516396,75.762581,71.822243,99.435699,84.359093,70.647224
5563.154,83.27388,75.686829,71.72998,99.078468,84.186035,70.658546
5571.583,83.109756,75.528557,71.70459,98.657104,83.98262,70.532722
5580.011,82.914894,75.497879,71.652374,98.268181,83.754517,70.46817
5588.44,82.81694,75.35051,71.578522,98.023155,83.60585,70.453201
5596.867,82.733704,75.267105,71.613129,97.699043,83.394249,70.349655
5605.294,82.657616,75.216721,71.489403,97.459969,83.216827,70.275215
5613.722,82.599236,75.193436,71.459473,97.31292,83.05027,70.229057
5622.15,82.527298,74.925652,71.292923,97.195709,82.84761,70.19677
5630.576,82.516594,74.877144,71.261826,97.120155,82.710724,70.141754
5639.005,82.594406,74.814919,71.260086,97.077278,82.510307,70.019096
5647.434,82.569466,74.733391,71.145775,97.107079,82.37674,69.947441
5655.861,82.679611,74.62352,71.115623,97.184349,82.270706,69.949852
5664.287,82.698921,74.518173,70.94104,97.24868,82.076591,69.853416
5672.716,82.793564,74.520874,70.96048,97.377663,81.983971,69.783501
5681.144,82.89196,74.451942,70.919716,97.562408,81.983292,69.698242
5689.569,83.097282,74.475891,70.903793,97.761543,81.844452,69.59082
5697.998,83.199699,74.408913,70.87278,97.99781,81.787491,69.574898
5706.425,83.306534,74.340385,70.795296,98.188446,81.761429,69.477554
5714.854,83.510056,74.363434,70.726219,98.440903,81.710899,69.357796
5723.28,83.701988,74.410622,70.751656,98.760292,81.69825,69.280273
5731.707,83.832359,74.380959,70.704567,99.04528,81.714386,69.239784
5740.134,84.049339,74.376648,70.710793,99.362099,81.724983,69.237541
5748.562,84.195747,74.359558,70.620361,99.683189,81.748268,69.188629
5756.988,84.416496,74.347755,70.609245,100.052422,81.803329,69.171478
5765.417,84.603432,74.41124,70.630806,100.421257,81.863411,69.100662
5773.845,84.798508,74.411583,70.632751,100.791016,81.949127,69.088036
5782.273,84.97007,74.45237,70.624954,101.166412,82.047234,69.082756
5790.701,85.25518,74.546288,70.667107,101.488258,82.133583,69.068932
5799.129,85.417915,74.584648,70.631218,101.878677,82.234116,68.959473
5807.556,85.669624,74.656174,70.670227,102.268547,82.297134,68.918404
5815.984,85.909431,74.689926,70.692528,102.699249,82.404495,68.985649
5824.411,86.166252,74.831833,70.757004,103.140663,82.634293,69.046463
5832.838,86.384209,74.837082,70.729935,103.577522,82.771202,69.052925
5841.266,86.58329,74.973305,70.786682,103.947281,82.88913,69.030533
5849.693,86.881332,75.031013,70.825142,104.375305,83.03315,69.045006
5858.122,87.056198,75.040176,70.852638,104.778099,83.168808,69.015587
5866.55,87.249245,75.09404,70.803169,105.205811,83.353157,69.040108
5874.977,87.54837,75.274658,70.908432,105.617691,83.503387,69.058716
5883.405,87.721786,75.357033,70.995407,106.056847,83.68515,69.180817
5891.833,87.978645,75.499779,71.019249,106.505875,83.911697,69.256668
5900.259,88.159615,75.517952,71.067215,106.894753,84.123947,69.23455
5908.688,88.306801,75.688438,71.111473,107.241653,84.309441,69.317032
5917.115,88.438972,75.793312,71.193916,107.558113,84.493614,69.346382
5925.541,88.614601,75.924141,71.369682,107.794586,84.670303,69.368484
5933.969,88.646477,75.982513,71.38018,108.063988,84.912163,69.46875
5942.397,88.739952,76.141106,71.410004,108.169243,85.054031,69.481697
5950.824,88.727806,76.120277,71.408195,108.301453,85.221001,69.601097
5959.252,88.751106,76.28627,71.54763,108.34259,85.377121,69.62484
5967.68,88.706718,76.345078,71.611481,108.431366,85.592369,69.722549
5976.109,88.645447,76.405365,71.6129,108.406021,85.759979,69.885887
5984.537,88.637543,76.530373,71.74411,108.349304,85.848106,69.907234
5992.966,88.574409,76.575516,71.806442,108.241631,85.95343,69.984268
6001.394,88.473267,76.653984,71.83107,108.059608,86.05645,70.085808
6009.82,88.314667,76.66021,71.885872,107.942368,86.163528,70.189789
6018.248,88.218048,76.699188,71.941368,107.758919,86.245613,70.226395
6026.675,88.094475,76.692703,71.955727,107.555397,86.306168,70.350159
6035.103,87.995171,76.759705,72.02755,107.305428,86.353706,70.33873
6043.732,87.798859,76.800446,72.051338,107.06881,86.374527,70.407433
6052.16,87.627296,76.825996,72.106453,106.722488,86.328072,70.424515
6060.587,87.380615,76.757561,72.07444,106.490166,86.373268,70.534744
6069.014,87.307205,76.821503,72.176666,106.169922,86.378502,70.578476
6077.442,87.117981,76.75106,72.091537,105.85778,86.341942,70.622627
6085.868,86.921402,76.764679,72.181702,105.510948,86.283737,70.69696
6094.296,86.712456,76.747368,72.188675,105.190002,86.236938,70.757019
6102.725,86.498184,76.673409,72.180016,104.81337,86.153397,70.760437
6111.151,86.175858,76.548592,72.093681,104.437241,86.071449,70.800041
6119.58,86.071175,76.623222,72.197655,104.082108,85.990547,70.857651
6128.008,85.830643,76.561966,72.152191,103.678101,85.889481,70.832787
6136.437,85.588249,76.51371,72.148857,103.317635,85.80748,70.871193
6144.864,85.389175,76.475281,72.159225,102.907066,85.64241,70.890785
6153.292,85.221756,76.383209,72.154228,102.483459,85.53772,70.853577
6161.72,84.982117,76.35257,72.116707,102.099304,85.411781,70.854729
6170.148,84.702682,76.237267,72.030029,101.664978,85.259796,70.823433
6178.777,84.49617,76.170944,72.049408,101.269524,85.117905,70.815285
6187.205,84.288704,76.085358,71.998169,100.845009,84.947762,70.798149
6195.634,84.04866,75.992867,71.904984,100.400894,84.790138,70.735535
6204.062,83.799957,75.92836,71.917931,99.989632,84.598587,70.73275
6212.692,83.566994,75.787247,71.8256,99.542992,84.429581,70.74218
6221.322,83.383537,75.72744,71.801758,99.166832,84.25515,70.741592
6229.75,83.110542,75.557068,71.701935,98.725792,84.052559,70.630585
6238.179,83.024162,75.505569,71.65892,98.420998,83.863953,70.583038
6246.607,82.948463,75.477135,71.681343,98.092766,83.664345,70.506851
6255.033,82.788048,75.30056,71.572807,97.851868,83.509659,70.451714
6263.461,82.74054,75.199013,71.549377,97.617844,83.314339,70.364899
6271.89,82.64006,75.159767,71.45903,97.417168,83.07058,70.290154
6280.318,82.684441,75.064812,71.440361,97.35025,82.928307,70.291183
6288.747,82.627625,74.888893,71.29512,97.284454,82.790817,70.261467
6297.175,82.647514,74.844391,71.286354,97.264572,82.63369,70.172462
6305.604,82.690712,74.772537,71.229156,97.265343,82.487732,70.037323
6314.032,82.784256,74.70015,71.15744,97.321213,82.372307,69.983582
6322.459,82.839836,74.621193,71.087173,97.455063,82.198784,69.879784
6330.885,82.971535,74.610283,71.073509,97.557831,82.087158,69.834404
6339.516,83.082809,74.530159,71.028435,97.718102,82.039635,69.789413
6348.146,83.125862,74.486572,70.881706,97.906715,81.965988,69.717148
6356.573,83.310806,74.452339,70.88871,98.145493,81.890625,69.646843
6365.002,83.480217,74.486443,70.909065,98.344894,81.829269,69.483948
6373.431,83.501854,74.327522,70.683182,98.641571,81.879097,69.38501
6381.859,83.745529,74.455963,70.789665,98.906311,81.864784,69.329208
6390.287,83.870399,74.386658,70.757011,99.181396,81.815346,69.26487
6398.714,84.133331,74.504311,70.750031,99.491814,81.818878,69.251671
6407.141,84.288849,74.404449,70.736534,99.814728,81.908386,69.284317
6415.568,84.433876,74.469597,70.703842,100.121841,81.919083,69.183388
6423.994,84.693428,74.536888,70.702385,100.514488,81.998695,69.14724
6432.421,84.869957,74.516174,70.691994,100.853218,82.039131,69.160843
6440.85,85.083694,74.617874,70.777664,101.181862,82.128609,69.085274
6449.278,85.336594,74.641579,70.748901,101.580002,82.24398,69.134155
6457.906,85.558014,74.709442,70.779655,101.958893,82.330528,69.062294
6466.537,85.691063,74.696373,70.706535,102.364006,82.416901,69.056503
6474.966,85.991646,74.842361,70.81498,102.735428,82.505295,69.009415
6483.596,86.179703,74.870926,70.836906,103.147034,82.665604,69.013817
6492.025,86.321983,74.890419,70.777794,103.552979,82.780777,69.044388
6500.655,86.578423,74.982201,70.812538,104.002518,82.977875,69.067451
6509.083,86.854973,75.102524,70.884766,104.349937,83.09008,69.103294
6517.509,87.097855,75.161034,70.951309,104.808182,83.316734,69.103188
6525.937,87.271835,75.246735,70.946968,105.18129,83.460922,69.122627
6534.363,87.501938,75.33461,70.988571,105.610542,83.59008,69.141487
6542.791,87.71563,75.372414,71.021118,105.99115,83.757622,69.203964
6551.218,87.916344,75.455688,71.059265,106.400833,83.971542,69.251167
6559.646,88.157562,75.641685,71.161423,106.758461,84.096436,69.290718
6568.073,88.249031,75.760933,71.244255,107.093178,84.344185,69.324486
6576.501,88.392899,75.818359,71.293213,107.358856,84.536797,69.381287
6584.925,88.518135,75.979774,71.381783,107.560532,84.681564,69.470039
6593.353,88.528,76.038879,71.422569,107.76664,84.868073,69.584915
6601.78,88.559372,76.16069,71.466263,107.862984,85.033943,69.604202
6610.209,88.527977,76.212296,71.505959,107.992775,85.231117,69.669197
6618.637,88.547218,76.249603,71.559769,107.991142,85.37355,69.720978
6627.066,88.521858,76.294167,71.5812,107.986023,85.563477,69.814705
6635.493,88.451988,76.427917,71.69503,107.992943,85.641685,69.852966
6643.921,88.429123,76.50499,71.816109,107.879128,85.750526,70.010529
6652.347,88.29184,76.571892,71.838341,107.808601,85.894234,70.118576
6660.775,88.183975,76.605843,71.823257,107.648628,85.992004,70.134415
6669.204,88.105568,76.628395,71.947098,107.418686,85.987808,70.122665
6677.834,87.989418,76.707909,71.990639,107.23555,86.090561,70.223709
6686.262,87.826019,76.717346,72.044533,107.039345,86.170242,70.284508
6694.892,87.657089,76.730652,72.07251,106.768707,86.164413,70.383881
6703.32,87.486221,76.752769,72.073997,106.499069,86.163208,70.477562
6711.745,87.352058,76.719879,72.122223,106.192131,86.183014,70.495972
6720.375,87.197884,76.763458,72.124115,105.894897,86.211945,70.611496
6728.803,87.039101,76.763725,72.20343,105.610779,86.23822,70.637527
6737.23,86.787651,76.673065,72.142319,105.277679,86.123192,70.653709
6745.859,86.576691,76.676651,72.162407,104.883369,86.032906,70.687523
6754.283,86.336922,76.593727,72.11499,104.557335,86.007118,70.771767
6762.71,86.201088,76.620987,72.159676,104.190186,85.903282,70.780334
6771.138,85.972122,76.623978,72.175491,103.825699,85.820381,70.851067
6779.567,85.733078,76.473915,72.122803,103.462685,85.758148,70.847115
6787.993,85.570694,76.450127,72.166382,103.016731,85.602455,70.801598
6796.421,85.339767,76.471054,72.134155,102.633171,85.482735,70.816292
6804.849,85.105156,76.362511,72.112442,102.239304,85.362564,70.869949
6813.476,84.858803,76.287819,72.067528,101.846565,85.24894,70.832985
6822.106,84.621475,76.201965,72.022919,101.416359,85.070953,70.867836
6830.734,84.374466,76.131851,72.008018,100.957245,84.939369,70.730179
6839.161,84.160767,76.033836,71.966133,100.551689,84.745575,70.726997
6847.587,83.944557,75.89962,71.930199,100.163223,84.579483,70.729256
6856.013,83.683609,75.781189,71.843369,99.75589,84.457626,70.714966
6864.44,83.536911,75.835548,71.861084,99.353119,84.302635,70.665741
6872.867,83.206108,75.628052,71.775917,98.916573,84.096992,70.582848
6881.295,83.078728,75.570641,71.747826,98.494576,83.901611,70.51342
6889.924,82.875893,75.421791,71.647308,98.117767,83.684181,70.539513
6898.553,82.693939,75.316032,71.613029,97.764046,83.485786,70.479645
6906.982,82.626404,75.222878,71.504044,97.5056,83.257881,70.383179
6915.409,82.576294,75.159973,71.494293,97.299019,83.118057,70.291771
6923.834,82.502571,75.022827,71.348183,97.095886,82.914474,70.213867
6932.262,82.454208,74.935997,71.284027,96.993767,82.734612,70.134926
6940.69,82.501595,74.882088,71.281204,96.918694,82.556488,70.059303
6949.116,82.50737,74.774208,71.224182,96.877792,82.407326,69.972061
6957.545,82.505074,74.685776,71.135269,96.93792,82.305786,69.987434
6965.974,82.593872,74.684021,71.142448,96.96965,82.1847,69.849876
6974.605,82.648422,74.557068,70.979256,97.069931,82.055939,69.788994
6983.638,82.731712,74.50695,70.985275,97.153442,81.924721,69.693314
6992.066,82.842422,74.43338,70.923599,97.323441,81.831665,69.609444
7000.491,82.947052,74.385796,70.874634,97.532204,81.789322,69.520111
7008.92,83.0504,74.37542,70.770988,97.695229,81.681503,69.456306
7017.349,83.262871,74.394356,70.795883,97.90419,81.638168,69.390053
7025.775,83.427826,74.389404,70.781532,98.21904,81.651581,69.290451
